,"Momentum(AAPL,20d)","MeanReversion(AAPL,20d,z>1.0)","SMACross(AAPL,20/50)","RSI(AAPL,14d,buy<30)","BollingerBreakout(AAPL,20d,k=2.0)",BuyHold(AAPL),EqualWeight(SMA20>50),"InverseVol(SMA20>50,vol60d)",EW_Universe(passive),BM1_SMACross(20/50),"BM2_TopK_Mom(30d,K=10)","NEW1_TopKLongMomInvVol(L90,K8)","NEW2_RegimeMom(L60,K10,50/200)"
2024-11-14,1247808.346865905,1354160.2880672622,1077985.989720941,1120481.8051977453,1024331.8699159491,1294644.8831404585,1363455.2070595494,1290034.106705333,1593639.8085880897,1363455.2070595494,1655094.881459404,2406066.3347016964,2543692.3061446627
2024-11-15,1247808.346865905,1354160.2880672622,1062776.4774656547,1104672.7112851315,1024331.8699159491,1276378.4887678693,1338272.5802059057,1264926.4045741372,1560182.8596442153,1338272.5802059057,1658525.6099076106,2418610.874788477,2559410.0773564684
2024-11-18,1247808.346865905,1354160.2880672622,1077041.2995187494,1119499.8738988254,1024331.8699159491,1293510.3244837758,1347286.3094453244,1271805.1466516887,1571580.8335636815,1347286.3094453244,1672798.0408634753,2414176.5432084897,2597900.479662293
2024-11-19,1247808.346865905,1354160.2880672622,1078269.3967815985,1120776.3845874215,1024331.8699159491,1294985.2507374631,1354918.9392532143,1274757.8995375514,1578378.4204513184,1354918.9392532143,1729791.5525253962,2450298.613165142,2683851.5983102834
2024-11-20,1247808.346865905,1354160.2880672622,1078269.3967815985,1124311.3372635338,1024331.8699159491,1299069.6619015203,1361272.0952201183,1279440.3593335734,1584541.5890994223,1361272.0952201183,1747525.9660328238,2459878.2230468444,2696833.6884075766
2024-11-21,1247808.346865905,1354160.2880672622,1078269.3967815985,1121954.7021461257,1024331.8699159491,1296346.721125482,1374121.3611283852,1293918.3509168602,1599403.765187662,1374121.3611283852,1742269.4694043612,2457513.8729093126,2685404.5946972673
2024-11-22,1247808.346865905,1354160.2880672622,1078269.3967815985,1128582.7384138363,1024331.8699159491,1304004.9920580895,1386441.9522422068,1303524.8144596627,1610779.0954752474,1386441.9522422068,1780523.6504565363,2503940.914383958,2764783.555876409
2024-11-25,1247808.346865905,1354160.2880672622,1078269.3967815985,1143311.7078976382,1024331.8699159491,1321023.3719083278,1389919.7250359748,1308126.0091886094,1622697.0311754334,1389919.7250359748,1759387.2350376584,2505437.6549757007,2734498.804842017
2024-11-26,1247808.346865905,1354160.2880672622,1078269.3967815985,1154063.8556208136,1024331.8699159491,1333446.7891990016,1392983.8228610612,1314160.1160864078,1623313.0273274826,1392983.8228610612,1746355.2826981037,2515133.301669553,2711892.1543000047
2024-11-27,1247118.2461040034,1354160.2880672622,1078269.3967815985,1154063.8556208136,1023765.362883323,1332709.3260721578,1384798.3114488192,1305213.0189260666,1613594.8905067672,1384798.3114488192,1765643.5213350605,2518575.7473872877,2718702.5187657815
2024-11-29,1259858.5678621852,1354160.2880672622,1078269.3967815985,1154063.8556208136,1034223.9542548804,1346324.0299523487,1394053.6369966248,1312126.1428813243,1623693.0585877541,1394053.6369966248,1792099.930836537,2552013.4508505138,2761600.94915348
2024-12-02,1271855.7041844728,1354160.2880672622,1078269.3967815985,1154063.8556208136,1044072.4611297636,1359144.5427728614,1395097.6806653456,1312411.577364274,1630812.0514755493,1395097.6806653456,1792919.9333061725,2530127.1284840284,2746289.1086539733
2024-12-03,1288099.6144261544,1354160.2880672622,1078269.3967815985,1154063.8556208136,1057407.1651284993,1376503.2902201044,1395014.1511786776,1310346.4186629597,1628799.5893203912,1395014.1511786776,1821686.2832499621,2561512.317363422,2785859.8228498306
2024-12-04,1290010.6626898816,1354160.2880672622,1079869.1370776684,1154063.8556208136,1058975.9538342329,1378545.4958021329,1417912.5788881993,1326972.7680640644,1646174.9585683174,1417912.5788881993,1872325.828609569,2607598.8145560883,2880948.9458807753
2024-12-05,1290169.9167118587,1354160.2880672622,1080002.4487690076,1154063.8556208136,1059106.6862263773,1378715.6796006353,1406161.3530394845,1317767.8363831372,1631757.4513073417,1406161.3530394845,1862256.0078867257,2598632.4952192125,2865454.506316147
2024-12-06,1289108.2232320104,1354160.2880672622,1079113.7041600798,1154063.8556208136,1058235.1369454144,1377581.1209439528,1415351.9301844495,1323507.2130201287,1640337.378990616,1415351.9301844495,1912494.4581748366,2666182.4698797204,2942756.4417958804
2024-12-09,1309864.330763048,1354160.2880672622,1096488.6612646175,1154063.8556208136,1075273.925388243,1399761.7426820968,1390150.3320367606,1304270.776034787,1623760.857242262,1390150.3320367606,1818232.9551321585,2542593.21903776,2790778.909222435
2024-12-10,1315278.9675102753,1354160.2880672622,1101021.258770149,1154063.8556208136,1079718.826721155,1405547.9918311778,1388753.8797280444,1305696.993176517,1615124.7890351587,1388753.8797280444,1803272.1252222676,2529417.874053561,2753707.9545565066
2024-12-11,1308484.129239245,1354160.2880672622,1095333.2932730115,1154063.8556208136,1074140.911322991,1398286.8164284094,1408212.8081224442,1318676.7720704873,1634665.6553482255,1408212.8081224442,1865781.019193236,2627688.4951258833,2854907.5452158586
2024-12-12,1316287.5763161313,1354160.2880672622,1101865.5661486303,1154063.8556208136,1080546.7985380702,1406625.822555026,1402811.0197023891,1314036.533833351,1627283.2398686705,1402811.0197023891,1873260.4115753102,2598127.2488368247,2820482.5904600937
2024-12-13,1317190.0157740023,1354160.2880672622,1102620.999066219,1154063.8556208136,1081287.6154268887,1407590.197413206,1395033.357609031,1304461.1709399335,1623358.292839908,1395033.357609031,1909326.1417016732,2672568.185492325,2869986.0085299658
2024-12-16,1332637.6559057976,1354160.2880672622,1115552.2331261178,1154063.8556208136,1093968.657464902,1424098.0258679371,1403559.0964826574,1309208.465796037,1629017.299658923,1403559.0964826574,1955044.264669311,2721250.254532322,2938706.7840892603
2024-12-17,1345590.3163599488,1354160.2880672622,1126394.9173550364,1154063.8556208136,1104601.5586926518,1437939.6414794645,1392631.1270709394,1301476.9955565159,1619825.4814973588,1392631.1270709394,1909118.2678826374,2636340.7396052834,2869820.107127009
2024-12-18,1316765.338382063,1354160.2880672622,1102265.501222648,1154063.8556208136,1080938.9957145033,1407136.3739505333,1339791.7340346356,1258694.0067082169,1563503.0102332449,1339791.7340346356,1779355.9316493196,2459493.5545862345,2674677.8332041292
2024-12-19,1326002.0716567447,1354160.2880672622,1109997.5793203192,1154063.8556208136,1088521.4744588826,1417007.0342636714,1333344.1136326808,1252985.1775854,1548866.1947588,1333344.1136326808,1769340.6524343798,2467121.6217899737,2664257.59160605
2024-12-20,1350951.8684331838,1354160.2880672622,1130883.0776301215,1154063.8556208136,1109002.8825615156,1443669.1626957115,1350778.1773245593,1264880.6989336975,1567228.4635256105,1350778.1773245593,1833104.7722952666,2554275.169448429,2761668.25927418
2024-12-23,1355092.4730045928,1354160.2880672622,1134349.1816049397,1154063.8556208136,1112401.924757272,1448093.9414567733,1351591.6063977606,1265842.2123292987,1573487.687750987,1351591.6063977606,1831905.3963044723,2528569.490541107,2732870.3644728656
2024-12-24,1370646.2824843726,1354160.2880672622,1147369.2901257314,1154063.8556208136,1125170.1217233813,1464715.2257771725,1369216.6975648738,1280821.2728336155,1590544.3623522269,1369216.6975648738,1880057.6704364112,2594734.8839375963,2805361.1085519544
2024-12-26,1374999.2257517513,1354160.2880672622,1151013.1430223351,1154063.8556208136,1128743.47377533,1469366.916269571,1367449.9413938457,1280088.8204998276,1588308.8954132153,1367449.9413938457,1881277.815910553,2570647.6601190474,2786456.5861955816
2024-12-27,1356791.1825723504,1354160.2880672622,1135771.1729792242,1154063.8556208136,1113796.403606813,1449909.2353074653,1350889.9880013538,1267267.2873090985,1573426.2241386853,1350889.9880013538,1843503.7955557231,2503181.195693251,2712373.175059171
2024-12-30,1338795.4780889186,1354160.2880672622,1120706.9518578986,1154063.8556208136,1099023.643294488,1430678.466076696,1332797.9927899311,1252389.6665562994,1553212.1421291884,1332797.9927899311,1813535.0088684014,2445634.215842566,2650732.434350691
2024-12-31,1329346.4061182672,1354160.2880672622,1112797.1248384416,1154063.8556208136,1091266.8546939162,1420580.8940322213,1323110.6777994726,1246142.4295258538,1546569.5541732078,1323110.6777994726,1784944.7958038396,2393345.4267494264,2601152.2235096777
2025-01-02,1294469.775305245,1354160.2880672622,1083601.864435165,1154063.8556208136,1062636.460814278,1383310.6421601998,1323745.5730279265,1244102.2911283793,1549642.1083250951,1323745.5730279265,1786140.662055779,2404640.2018306693,2620092.814057829
2025-01-03,1291868.6262796165,1351439.1950135287,1081424.440143292,1154063.8556208136,1060501.1650759182,1380530.9734513275,1345890.7950251948,1258050.4557470349,1575986.9262295875,1345890.7950251948,1831356.7049817247,2510398.2352233464,2723230.9045945625
2025-01-06,1300574.512814374,1360546.5268668414,1088712.1459364996,1154063.8556208136,1067647.869179816,1389834.3544361242,1357057.7919093776,1265096.6338940966,1584821.1467259892,1357057.7919093776,1836060.9887110803,2529749.2995590437,2761603.205016986
2025-01-07,1285763.8887704879,1345052.9562139497,1076314.1586419574,1154063.8556208136,1055489.7567103803,1374007.261175403,1326729.153940395,1244797.5534126472,1567968.2343789288,1326729.153940395,1787518.3299254174,2408566.0178682357,2628713.749355726
2025-01-08,1285763.8887704879,1347774.0492676832,1078491.5829338303,1154063.8556208136,1057625.0524487398,1376786.929884275,1328543.3812942342,1248972.4521068428,1570460.9498188088,1328543.3812942342,1778396.0363055365,2407959.754833869,2614114.0128212776
2025-01-10,1285763.8887704879,1315287.530156781,1052495.8031226937,1154063.8556208136,1032132.2359805688,1343601.0891763105,1306677.250308977,1231036.2510699392,1545830.5335453786,1306677.250308977,1752061.8877614865,2357376.363925549,2559952.9301905795
2025-01-13,1285763.8887704879,1301682.0648881127,1041608.6816633287,1154063.8556208136,1032132.2359805688,1329702.7456319493,1300873.9867783992,1225885.6045615224,1547959.744120597,1300873.9867783992,1738025.312591606,2316267.502381979,2549735.249673431
2025-01-14,1285763.8887704879,1295462.4236224357,1036631.7118533332,1148549.5573345707,1032132.2359805688,1323349.2171545269,1304944.1103644161,1226836.5273268225,1554721.289014819,1304944.1103644161,1738420.538417685,2343597.4510323587,2576219.7300751726
2025-01-15,1285763.8887704879,1320951.8463094512,1057028.4006282252,1171148.3333469408,1032132.2359805688,1349387.3383253913,1330646.312275845,1247466.2840027981,1582141.4989084604,1330646.312275845,1783629.245340054,2415872.725415158,2650560.0910924277
2025-01-16,1285763.8887704879,1267585.1029494905,1014324.2221692465,1123833.6846587325,1032132.2359805688,1294871.7948717948,1332402.045903849,1247593.0989101932,1587207.9256556947,1332402.045903849,1789046.8500095159,2443219.9055581065,2650072.3133401587
2025-01-17,1285763.8887704879,1277136.6948932088,1021967.4258060252,1132302.0713126054,1032132.2359805688,1304628.999319265,1351572.2650560401,1262470.9199762938,1607023.0619516287,1351572.2650560401,1823013.8010360058,2527552.228610583,2725369.9564989232
2025-01-21,1285763.8887704879,1236375.8315985042,989350.4986583765,1096163.723615264,1032132.2359805688,1262990.6966190152,1365091.627461294,1274875.9297756685,1624637.554099383,1365091.627461294,1836290.6927569474,2542375.118003572,2741261.856778038
2025-01-22,1285763.8887704879,1242984.2004432862,994638.5290814968,1102022.6655443972,1032132.2359805688,1269741.3206262763,1387801.803418956,1293577.2168313966,1638967.3888002334,1387801.803418956,1880691.6509543005,2577858.520673791,2763135.3236933122
2025-01-23,1285763.8887704879,1242040.1477511744,993883.0961639081,1101185.6738402352,1032132.2359805688,1268776.9457680963,1387964.0534996209,1294357.9802787239,1640745.2268793995,1387964.0534996209,1866680.7055632896,2611462.3069923157,2780986.7721684664
2025-01-24,1285763.8887704879,1237153.2867567139,989972.619884626,1096853.0109010446,1032132.2359805688,1263784.887678693,1379434.005231712,1287696.0801365878,1632541.0410864425,1379434.005231712,1854014.507504022,2588140.3803631454,2764649.7481090147
2025-01-27,1285763.8887704879,1276470.3047576007,1021434.1790406686,1131711.2536390794,1032132.2359805688,1303948.2641252554,1325633.8578625165,1258386.627757857,1612224.0212924331,1325633.8578625165,1669999.105307428,2417366.633924066,2631635.1538234362
2025-01-28,1285763.8887704879,1276470.3047576007,1021434.1790406686,1173068.4907859003,1032132.2359805688,1351599.7277059224,1337719.1858768344,1262820.9815885336,1618419.4640718852,1337719.1858768344,1685493.1033273372,2542624.563826276,2696080.039075237
2025-01-29,1285763.8887704879,1276470.3047576007,1021434.1790406686,1178484.3194598889,1032132.2359805688,1357839.8003176765,1341238.602371201,1265601.5984856158,1619751.4553880983,1341238.602371201,1681348.519156628,2519085.1702688104,2691428.733511385
2025-01-30,1285763.8887704879,1276470.3047576007,1021434.1790406686,1169769.75877538,1032132.2359805688,1347798.956206036,1368444.5614707118,1287702.443098954,1638197.4344739893,1368444.5614707118,1713216.290396328,2552051.577612369,2713275.170546575
2025-01-31,1285763.8887704879,1276470.3047576007,1021434.1790406686,1161941.4246011605,1032132.2359805688,1338779.2148854097,1369937.483097835,1286983.7044669772,1635342.1793167347,1369937.483097835,1695053.2319413135,2610610.2415028173,2756235.615467058
2025-02-03,1285763.8887704879,1276470.3047576007,1021434.1790406686,1122602.8145055533,1032132.2359805688,1293453.5965509417,1369331.5146988074,1290416.220647832,1631211.9691669184,1369331.5146988074,1703671.5844147922,2606950.124020781,2751115.9590950673
2025-02-04,1285763.8887704879,1276470.3047576007,1021434.1790406686,1146186.2866404667,1032132.2359805688,1320626.2763784889,1389556.1929641105,1302756.2178843191,1643339.6587703624,1389556.1929641105,1755541.7645018501,2716877.07380707,2851169.2395385113
2025-02-05,1285763.8887704879,1276470.3047576007,1021434.1790406686,1144561.53803827,1032132.2359805688,1318754.2545949626,1401920.5488650252,1314282.5021798802,1659335.680756758,1401920.5488650252,1773985.3198422785,2726846.7106908755,2853095.668809764
2025-02-06,1285763.8887704879,1276470.3047576007,1021434.1790406686,1148254.1484978078,1032132.2359805688,1323008.849557522,1402994.220260775,1311622.222299306,1663554.8374324064,1402994.220260775,1778372.4845907118,2747588.996081827,2867327.2456484656
2025-02-07,1285763.8887704879,1276470.3047576007,1021434.1790406686,1120731.8918727208,1032132.2359805688,1291297.9351032448,1389092.010184449,1298915.2970049195,1652001.0846897063,1389092.010184449,1758016.7755856214,2706955.661090132,2833114.2389915967
2025-02-10,1285763.8887704879,1276470.3047576007,1021434.1790406686,1120830.3614849753,1032132.2359805688,1291411.3909689132,1404953.4750819977,1311271.3801703367,1669312.2816969408,1404953.4750819977,1780296.8839002305,2759916.343013155,2902620.667804131
2025-02-11,1285763.8887704879,1276470.3047576007,1021434.1790406686,1145300.0601301778,1032132.2359805688,1319605.1735874745,1397164.538109421,1306627.9149757514,1665190.1109765808,1397164.538109421,1762832.0658827233,2722860.9006270715,2871122.26665926
2025-02-12,1285763.8887704879,1276470.3047576007,1021434.1790406686,1166224.852734224,1032132.2359805688,1343714.5450419788,1393711.067656742,1304842.933508199,1663976.6848714028,1393711.067656742,1774080.3652743967,2726701.11275107,2910265.4815740692
2025-02-13,1311059.0283899857,1276470.3047576007,1021434.1790406686,1189168.272389484,1032132.2359805688,1370149.7617426822,1417365.1761355281,1324387.549497562,1689001.591311528,1417365.1761355281,1804064.3886759053,2832041.0979719977,2993874.9435467646
2025-02-14,1327723.4229461784,1276470.3047576007,1021434.1790406686,1204283.3578705247,1032132.2359805688,1387565.2371227592,1416449.9946572431,1322501.338574247,1693138.6581399431,1416449.9946572431,1817015.894341594,2874072.133399468,3017744.0019946233
2025-02-18,1327017.7645447762,1276470.3047576007,1021434.1790406686,1203643.3053908716,1032132.2359805688,1386827.7739959157,1428481.9853615586,1330522.7748348764,1709843.4482785198,1428481.9853615586,1827881.2179434046,2901673.9623053274,3014620.1493494157
